id,eventID,datasetName,samplingProtocol,eventDate,decimalLatitude,decimalLongitude,georeferenceRemarks
2616,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=18
2617,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=2
2618,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=22
2619,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=23
2620,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=24
2621,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=24
2622,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=3
2623,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=4
2624,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=5
2625,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=7
2626,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=7
2627,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=11
2628,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=12
2629,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=18
2630,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=2
2631,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=22
2632,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=23
2633,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=24
2634,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=25
2635,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=4
2636,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=8
2637,edi.100.1.ev_149,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2015-06-29,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=8
2638,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=13
2639,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=16
2640,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=17
2641,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=18
2642,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=19
2643,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=20
2644,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=23
2645,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=24
2646,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=25
2647,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=3
2648,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=5
2649,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Exterior.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Exterior/trap.type=pitfall/trap.num=7
2650,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=1
2651,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=10
2652,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=16
2653,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=17
2654,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=18
2655,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=19
2656,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=20
2657,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=20
2658,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=21
2659,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=23
2660,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=24
2661,edi.100.1.ev_150,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=4.block=Ridge/plot=4/moose.cage=Interior.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=4/moose.cage=Interior/trap.type=pitfall/trap.num=25
2662,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=10
2663,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=10
2664,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=14
2665,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=15
2666,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=17
2667,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=17
2668,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=18
2669,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=19
2670,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=2
2671,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=20
2672,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=21
2673,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=22
2674,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=22
2675,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=23
2676,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=24
2677,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=25
2678,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=25
2679,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=3
2680,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=4
2681,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=4
2682,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=5
2683,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=5
2684,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=6
2685,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=7
2686,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=9
2687,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Exterior.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Exterior/trap.type=pitfall/trap.num=9
2688,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Interior.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall/trap.num=1
2689,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Interior.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall/trap.num=1
2690,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Interior.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall/trap.num=12
2691,edi.100.1.ev_151,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2018-07-13,NA,NA,block=Ridge.block=Ridge/plot=5.block=Ridge/plot=5/moose.cage=Interior.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall.block=Ridge/plot=5/moose.cage=Interior/trap.type=pitfall/trap.num=14
